wavelength_nm,group_1_mean,group_1_std
450.7701,243.3573196524063,32.62748113919608
450.9326,190.58993997326212,33.94360424730029
451.095,404.3934159090908,36.13181558631323
451.2575,209.10731970588222,34.5790025247192
451.4199,122.48298878342244,32.404912103757
451.5824,248.05919131016026,33.55970631473458
451.7448,96.51373595695183,31.90788633102353
451.9072,142.23165093582884,33.49628589329396
452.0696,339.5551806149731,36.07078662562978
452.232,198.36133032085564,32.3240591017694
452.3944,312.3078544117645,37.56548459564217
452.5568,332.78245334224573,35.09319438302715
452.7192,525.6420790106952,38.49547658582673
452.8816,177.39074209893053,33.55665445246043
453.0439,182.04849608288782,31.563790089115187
453.2063,223.51373676470575,33.53177687548456
453.3687,244.33726617647042,32.71937060449415
453.531,367.6848597593582,37.42463113388688
453.6934,340.43753355614956,35.70898572501503
453.8557,238.4455549465239,33.366335574757855
454.018,306.7824533422457,35.294499329241795
454.1804,179.22095604278076,32.7587226502819
454.3427,316.34395066844894,33.232164570474126
454.505,645.6059827540106,39.13289065539847
454.6673,188.8573196256685,34.0577612372066
454.8296,201.5939506283422,32.966582610199836
454.9919,270.43485975935835,33.87890661901984
455.1541,265.63539451871657,35.95951778971075
455.3164,76.4669446109626,32.26733575735428
455.4787,151.41747978609632,32.29716425064106
455.641,444.5083891711232,35.57524685902007
455.8032,429.6166779411766,37.817539109071674
455.9655,238.2664105614972,33.34817276503219
456.1277,223.20625013368974,32.754757879674585
456.2899,142.2329882352941,31.061713651737882
456.4521,413.0939506684492,36.56127450684919
456.6143,108.3426137967914,31.34932886675671
456.7766,383.6501004010695,35.100055136900856
456.9388,212.46828217914424,32.92698028297491
457.101,328.07790788770023,35.37740134934657
457.2632,148.54983303475936,32.688454185606304
457.4254,230.35731965240626,33.298756382581026
457.5875,275.55785441176465,34.78939760304575
457.7497,415.8479613636364,36.45581327528401
457.9119,454.18753355615,38.10064512795845
458.074,289.8720255347592,34.57725197690422
458.2362,112.5511693850267,32.328326456190055
458.3983,280.6554479946523,34.8858868898194
458.5604,215.00036778074852,33.41188332167538
458.7226,299.19956564171093,36.44695941881053
458.8847,183.2717583422461,32.644299988464354
459.0468,205.75705227272715,34.12333245523592
459.2089,253.88272072192507,34.85092806480777
459.371,230.55250681818163,33.78789416049636
459.5331,118.21427152406407,31.85331580037283
459.6952,172.41480628342256,34.681927504746376
459.8573,223.32389719251324,33.75155060667423
460.0193,386.9134693850267,34.55960075993291
460.1814,228.22229291443836,33.68052360678724
460.3435,348.6487635026736,35.68667538474685
460.5055,438.1407421122997,36.875902278723494
460.6675,138.4910092914438,32.3119175423473
460.8296,135.01507276737965,31.555924073202885
460.9916,90.96694486764713,29.46246868375293
461.1537,116.25036719251342,32.83612445205673
461.3157,248.86534104278056,35.856486508487514
461.4777,168.54314846256696,32.57282997667885
461.6397,244.79582232620305,34.38776302326609
461.8017,424.8198864973263,37.371191354516945
461.9637,438.2650736631017,38.778237232194385
462.1256,198.60330891711234,33.085534476115
462.2876,232.52309505347574,33.89841030649025
462.4496,68.3412765935829,30.61850182812747
462.6115,137.62202582887696,32.31459411931948
462.7735,176.62202562834239,32.15226874460069
462.9354,336.0952875668447,36.413355137036596
463.0974,321.6781752673794,35.830428147090174
463.2593,326.66748008021364,35.423023053540916
463.4212,298.9843249999997,35.336964945557945
463.5832,92.1701535227273,30.759788498205786
463.7451,162.1019719919787,30.853733485012157
463.907,301.60063516042754,35.78486931988189
464.0688,244.36667794117636,33.86496914437839
464.2307,215.68218596256668,30.815350798154316
464.3926,199.91079565508022,32.27621920947273
464.5545,208.95357633689827,34.25026663492205
464.7164,214.1006351604277,33.10714935638652
464.8782,101.7851262299466,31.964129246722326
465.0401,208.60731965240626,32.438567150978514
465.2019,174.16881699197867,32.97062202719604
465.3638,199.1019720855615,31.845020298231702
465.5256,209.62068863636352,33.97149037614182
465.6874,99.8305817272727,31.070573233043618
465.8493,295.91213248663075,33.60031289501551
466.0111,497.7035763368987,36.81101624659067
466.1729,220.61133041443838,33.28930692234713
466.3347,175.79582228609638,33.47366243281914
466.4965,192.9535763502674,33.52088468757496
466.6583,328.3519720588233,34.11214239893593
466.82,179.06854959893053,31.94198109420553
466.9818,235.80785441176454,33.31964455231846
467.1436,174.86266720588245,30.975395846347876
467.3053,174.9615978743316,33.0042048504244
467.4671,71.24368251203211,31.851074556870465
467.6288,92.59796067379673,31.281237894103175
467.7906,248.2891378342244,35.12152180746188
467.9523,152.65945893048138,31.881852036407928
468.114,240.32122339572177,34.17953204349875
468.2757,98.43485950133686,29.43227778634862
468.4374,359.19288114973244,36.44629670936175
468.5991,188.69822885026744,33.68926968841857
468.7608,166.47897729946538,33.07003079124755
468.9225,96.26239965508017,31.217922063865014
469.0842,119.46828171123,31.286117993420334
